ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,BMI
13598,Tamara Boro,F,36,171,63,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Women's Singles,,21.545090797168363
13598,Tamara Boro,F,36,171,63,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Women's Team,,21.545090797168363
13749,Slobodan Bokan,M,25,197,87,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Gold,22.41748048133165
13751,Alen Bokovi,M,28,187,84,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,,24.021275987303035
13752,Miho Bokovi,M,25,196,96,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,,24.989587671803417
13752,Miho Bokovi,M,29,196,96,Croatia,CRO,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Gold,24.989587671803417
13753,Tijana Bokovi,F,19,193,82,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Silver,22.014013799028163
14407,Borut Boi,M,27,178,69,Slovenia,SLO,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Men's Road Race, Individual",,21.777553339224845
14407,Borut Boi,M,31,178,69,Slovenia,SLO,2012 Summer,2012,Summer,London,Cycling,"Cycling Men's Road Race, Individual",,21.777553339224845
14408,Iztok Boic,M,20,170,66,Slovenia,SLO,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Doubles,,22.837370242214536
14409,Luka Boi,M,21,173,72,Slovenia,SLO,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",,24.0569347455645
14409,Luka Boi,M,25,173,72,Slovenia,SLO,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",,24.0569347455645
14488,pela Braun (-Vnuk),F,20,,,Slovenia,SLO,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Downhill,,
14488,pela Braun (-Vnuk),F,20,,,Slovenia,SLO,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Super G,,
14488,pela Braun (-Vnuk),F,24,,,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Downhill,,
14488,pela Braun (-Vnuk),F,24,,,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Super G,,
14574,Janez Brajkovi,M,28,178,60,Slovenia,SLO,2012 Summer,2012,Summer,London,Cycling,"Cycling Men's Road Race, Individual",,18.93700290367378
14574,Janez Brajkovi,M,28,178,60,Slovenia,SLO,2012 Summer,2012,Summer,London,Cycling,Cycling Men's Individual Time Trial,,18.93700290367378
14580,Jovana Brakoevi-Kancian,F,20,196,82,Serbia,SRB,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,,21.345272802998753
14580,Jovana Brakoevi-Kancian,F,24,196,82,Serbia,SRB,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,,21.345272802998753
14580,Jovana Brakoevi-Kancian,F,28,196,82,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Silver,21.345272802998753
14685,Tadeja Brankovi (-Likozar),F,18,163,65,Slovenia,SLO,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 7.5 kilometres Sprint,,24.46460160337235
14685,Tadeja Brankovi (-Likozar),F,18,163,65,Slovenia,SLO,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 15 kilometres,,24.46460160337235
14685,Tadeja Brankovi (-Likozar),F,18,163,65,Slovenia,SLO,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,,24.46460160337235
14685,Tadeja Brankovi (-Likozar),F,22,163,65,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 7.5 kilometres Sprint,,24.46460160337235
14685,Tadeja Brankovi (-Likozar),F,22,163,65,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 15 kilometres,,24.46460160337235
14685,Tadeja Brankovi (-Likozar),F,22,163,65,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,,24.46460160337235
14685,Tadeja Brankovi (-Likozar),F,26,163,65,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 7.5 kilometres Sprint,,24.46460160337235
14685,Tadeja Brankovi (-Likozar),F,26,163,65,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 10 kilometres Pursuit,,24.46460160337235
14685,Tadeja Brankovi (-Likozar),F,26,163,65,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 15 kilometres,,24.46460160337235
14685,Tadeja Brankovi (-Likozar),F,26,163,65,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,,24.46460160337235
14685,Tadeja Brankovi (-Likozar),F,30,163,65,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Women's 7.5 kilometres Sprint,,24.46460160337235
14685,Tadeja Brankovi (-Likozar),F,30,163,65,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Women's 15 kilometres,,24.46460160337235
14685,Tadeja Brankovi (-Likozar),F,30,163,65,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,,24.46460160337235
15020,Ale Brezavek,M,25,184,87,Slovenia,SLO,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Downhill,,25.697069943289225
15020,Ale Brezavek,M,25,184,87,Slovenia,SLO,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Super G,,25.697069943289225
15020,Ale Brezavek,M,25,184,87,Slovenia,SLO,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Combined,,25.697069943289225
15023,Darko Brguljan,M,25,180,97,Montenegro,MNE,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,,29.93827160493827
15024,Drako Brguljan,M,23,194,92,Montenegro,MNE,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,,24.444680624933575
15024,Drako Brguljan,M,27,194,92,Montenegro,MNE,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,,24.444680624933575
15024,Drako Brguljan,M,31,194,92,Montenegro,MNE,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,,24.444680624933575
15107,Sebastian Brigovi,M,21,181,81,Croatia,CRO,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Giant Slalom,,24.724520008546747
15204,Ivana Brkljai,F,17,170,82,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Hammer Throw,,28.373702422145332
15204,Ivana Brkljai,F,21,170,82,Croatia,CRO,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Hammer Throw,,28.373702422145332
15204,Ivana Brkljai,F,25,170,82,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Hammer Throw,,28.373702422145332
15206,Barbara Brlec,F,19,,,Slovenia,SLO,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Super G,,
15206,Barbara Brlec,F,19,,,Slovenia,SLO,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Giant Slalom,,
15252,Nejc Brodar,M,23,180,70,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's Sprint,,21.604938271604937
15252,Nejc Brodar,M,23,180,70,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,,21.604938271604937
15252,Nejc Brodar,M,23,180,70,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,,21.604938271604937
15252,Nejc Brodar,M,23,180,70,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's Team Sprint,,21.604938271604937
15642,Nina Brozni,F,18,175,65,Croatia,CRO,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Women's Sprint,,21.224489795918366
15643,Ilija Brozovi,M,25,196,109,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,,28.373594335693465
15731,Matja Brumen,M,21,190,85,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Handball,Handball Men's Handball,,23.545706371191137
15956,Dejan Brovi,M,30,,,Serbia and Montenegro,SCG,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Men's Volleyball,Bronze,
15985,Botjan Bu,M,24,176,62,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Athletics,"Athletics Men's 3,000 metres Steeplechase",,20.015495867768596
15985,Botjan Bu,M,28,176,62,Slovenia,SLO,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Men's 3,000 metres Steeplechase",,20.015495867768596
15986,Jure Buar,M,26,180,74,Slovenia,SLO,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Freestyle,,22.839506172839506
15986,Jure Buar,M,26,180,74,Slovenia,SLO,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 400 metres Freestyle,,22.839506172839506
15986,Jure Buar,M,30,180,74,Slovenia,SLO,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Freestyle,,22.839506172839506
15986,Jure Buar,M,30,180,74,Slovenia,SLO,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 400 metres Freestyle,,22.839506172839506
15986,Jure Buar,M,34,180,74,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 400 metres Freestyle,,22.839506172839506
16259,Tihomir Buinjac,M,26,188,84,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,,23.766410140334994
16299,Luka Buki,M,22,195,90,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Silver,23.668639053254438
16300,Perica Buki,M,30,198,85,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,Silver,21.68146107540047
16305,Brigita Bukovec,F,22,168,55,Slovenia,SLO,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 100 metres Hurdles,,19.48696145124717
16305,Brigita Bukovec,F,26,168,55,Slovenia,SLO,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 100 metres Hurdles,Silver,19.48696145124717
16318,Ivan Bulaja,M,22,173,72,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Men's Two Person Dinghy,,24.0569347455645
16319,Toni Bulaja,M,26,164,60,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Men's Two Person Dinghy,,22.308149910767405
16330,Anela Bulatovi,F,25,175,67,Montenegro,MNE,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Silver,21.877551020408163
16330,Anela Bulatovi,F,29,175,67,Montenegro,MNE,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,,21.877551020408163
16331,Ivana Bulatovi,F,19,178,68,Montenegro,MNE,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Slalom,,21.461936624163616
16332,Katarina Bulatovi,F,27,186,71,Montenegro,MNE,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Silver,20.522603769221874
16332,Katarina Bulatovi,F,31,186,71,Montenegro,MNE,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,,20.522603769221874
16358,Nenad Buljan,M,26,183,73,Croatia,CRO,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 400 metres Freestyle,,21.798202394816204
16358,Nenad Buljan,M,26,183,73,Croatia,CRO,2004 Summer,2004,Summer,Athina,Swimming,"Swimming Men's 1,500 metres Freestyle",,21.798202394816204
16359,Ivan Buljubai,M,24,198,108,Croatia,CRO,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Gold,27.548209366391184
16420,Aleksandar Bundalo,M,24,205,109,Serbia,SRB,2014 Winter,2014,Winter,Sochi,Bobsleigh,Bobsleigh Men's Two,,25.936942296252234
16445,Denis Bunti,M,29,,,Croatia,CRO,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,Bronze,
16583,Andrej Buri,M,21,188,80,Croatia,CRO,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,,22.634676324128566
16584,Damir Buri,M,23,205,115,Croatia,CRO,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,,27.364663890541348
16584,Damir Buri,M,27,205,115,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,,27.364663890541348
16584,Damir Buri,M,31,205,115,Croatia,CRO,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Gold,27.364663890541348
16584,Damir Buri,M,35,205,115,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Silver,27.364663890541348
16585,Mirsada Buri (-Adam),F,22,167,53,Bosnia and Herzegovina,BIH,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Women's 3,000 metres",,19.003908350962746
16792,Bianka Bua,F,22,187,74,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Silver,21.161600274528865
16843,Andro Bulje,M,22,200,115,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,,28.75
16843,Andro Bulje,M,26,200,115,Croatia,CRO,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Gold,28.75
16843,Andro Bulje,M,30,200,115,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Silver,28.75
16977,Dajana Butulija,F,30,175,65,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Bronze,21.224489795918366
16978,Igor Butulija,M,30,189,88,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,,24.635368550712467
17005,Zlatko Buina,M,26,,,Croatia,CRO,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Pairs,,
17194,Kreimir a,M,20,195,86,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Individual Medley,,22.616699539776466
17194,Kreimir a,M,20,195,86,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 400 metres Individual Medley,,22.616699539776466
17194,Kreimir a,M,20,195,86,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Medley Relay,,22.616699539776466
17194,Kreimir a,M,24,195,86,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Individual Medley,,22.616699539776466
17194,Kreimir a,M,28,195,86,Croatia,CRO,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Individual Medley,,22.616699539776466
17921,Gregor Cankar,M,21,179,71,Slovenia,SLO,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Long Jump,,22.15910864205237
17921,Gregor Cankar,M,25,179,71,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Long Jump,,22.15910864205237
17921,Gregor Cankar,M,29,179,71,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Long Jump,,22.15910864205237
18357,Anja arman,F,19,174,69,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 400 metres Freestyle,,22.79032897344431
18357,Anja arman,F,19,174,69,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,,22.79032897344431
18357,Anja arman,F,19,174,69,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Backstroke,,22.79032897344431
18357,Anja arman,F,23,174,69,Slovenia,SLO,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Backstroke,,22.79032897344431
18357,Anja arman,F,23,174,69,Slovenia,SLO,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Backstroke,,22.79032897344431
18357,Anja arman,F,27,174,69,Slovenia,SLO,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Backstroke,,22.79032897344431
18357,Anja arman,F,27,174,69,Slovenia,SLO,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Backstroke,,22.79032897344431
18359,Tina arman,F,26,171,64,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Long Jump,,21.887076365377382
19147,Patrik avar,M,25,203,101,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Handball,Handball Men's Handball,Gold,24.509209153340297
19160,Milorad avi,M,16,198,87,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Backstroke,,22.19161310070401
19160,Milorad avi,M,16,198,87,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Butterfly,,22.19161310070401
19160,Milorad avi,M,20,198,87,Serbia and Montenegro,SCG,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 50 metres Freestyle,,22.19161310070401
19160,Milorad avi,M,20,198,87,Serbia and Montenegro,SCG,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Freestyle,,22.19161310070401
19160,Milorad avi,M,20,198,87,Serbia and Montenegro,SCG,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Butterfly,,22.19161310070401
19160,Milorad avi,M,24,198,87,Serbia,SRB,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Freestyle,,22.19161310070401
19160,Milorad avi,M,24,198,87,Serbia,SRB,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Butterfly,Silver,22.19161310070401
19160,Milorad avi,M,28,198,87,Serbia,SRB,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,,22.19161310070401
19160,Milorad avi,M,28,198,87,Serbia,SRB,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Butterfly,,22.19161310070401
19205,Saa ao,F,27,178,72,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Bronze,22.724403484408533
19215,Alenka ebaek,F,24,166,61,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's Sprint,,22.136739730004358
19215,Alenka ebaek,F,24,166,61,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,,22.136739730004358
19215,Alenka ebaek,F,24,166,61,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,,22.136739730004358
19215,Alenka ebaek,F,24,166,61,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,,22.136739730004358
19217,Suzana ebi,F,23,167,60,Serbia,SRB,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,,21.513858510523864
19217,Suzana ebi,F,27,167,60,Serbia,SRB,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,,21.513858510523864
19346,Jolanda eplak (Steblovnik-),F,24,168,54,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,,19.13265306122449
19346,Jolanda eplak (Steblovnik-),F,27,168,54,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 800 metres,Bronze,19.13265306122449
19349,Mihajlo eprkalo,M,17,172,74,Bosnia and Herzegovina,BIH,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,"Swimming Men's 1,500 metres Freestyle",,25.013520822065985
19351,Matja Ceraj,M,24,198,115,Slovenia,SLO,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Heavyweight,,29.33374145495358
19351,Matja Ceraj,M,28,198,115,Slovenia,SLO,2012 Summer,2012,Summer,London,Judo,Judo Men's Heavyweight,,29.33374145495358
19370,Igor erenek,M,21,187,81,Croatia,CRO,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,,23.163373273470786
19376,Larisa Ceri,F,25,176,110,Bosnia and Herzegovina,BIH,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Heavyweight,,35.51136363636364
19399,Teja erne,F,19,173,64,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Sailing,Sailing Women's One Person Dinghy,,21.383941996057334
19399,Teja erne,F,27,173,64,Slovenia,SLO,2012 Summer,2012,Summer,London,Sailing,Sailing Women's Two Person Dinghy,,21.383941996057334
19406,Marua ernjul,F,24,177,56,Slovenia,SLO,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's High Jump,,17.87481247406556
19407,Giovanni Cernogoraz,M,29,186,90,Croatia,CRO,2012 Summer,2012,Summer,London,Shooting,Shooting Men's Trap,Gold,26.014568158168572
19407,Giovanni Cernogoraz,M,33,186,90,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Trap,,26.014568158168572
19418,Milo Cerovi,M,20,183,73,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Backstroke,,21.798202394816204
21569,Iva Ciglar,F,26,169,65,Croatia,CRO,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,,22.758306781975424
21583,Marin ili,M,19,198,82,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Tennis,Tennis Men's Singles,,20.91623303744516
21583,Marin ili,M,23,198,82,Croatia,CRO,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,,20.91623303744516
21583,Marin ili,M,23,198,82,Croatia,CRO,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,,20.91623303744516
21583,Marin ili,M,27,198,82,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,,20.91623303744516
21583,Marin ili,M,27,198,82,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,,20.91623303744516
21591,Suzana Cimbal Spirelja,F,32,168,60,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Women's Air Rifle, 10 metres",,21.258503401360546
21591,Suzana Cimbal Spirelja,F,32,168,60,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",,21.258503401360546
21609,Darko Cingesar,M,26,187,93,Slovenia,SLO,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,,26.59498412879979
